"ItemLocationCode","ItemCoordY","ItemCoordX","AccNoFull","ItemNo","Species_Name","ItemStatus","ItemSpecCount","red_oak_t","white_oak_t","intermediate_oaks_t","cerris_oaks_t","Section","limit_names"
"SHIEL",-121.7640077,38.52820715,1996.0005,1,"Quercus douglasii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7633017,38.52866402,1999.0235,1,"Quercus muehlenbergii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7626634,38.52851956,2005.8004,1,"Quercus robur","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7637637,38.52958043,2005.8007,1,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"SHIEL",-121.7638104,38.52952747,2005.8008,1,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"SHIEL",-121.7637058,38.52952152,2005.8009,1,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"SHIEL",-121.763743,38.529542,2005.8009,2,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"SHIEL",-121.7643973,38.52866459,2006.1028,1,"Quercus gambelii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7643751,38.52854053,2006.9002,1,"Quercus gambelii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.765579,38.52956,2006.9084,1,"Quercus muehlenbergii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7657976,38.52952361,2006.9084,2,"Quercus muehlenbergii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.765771,38.52948,2006.9084,3,"Quercus muehlenbergii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7657167,38.52947731,2006.9084,4,"Quercus muehlenbergii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.764647,38.5295282,2009.0941,1,"Quercus berberidifolia","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7646035,38.5295411,2009.0941,2,"Quercus berberidifolia","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7646361,38.52954492,2009.0941,3,"Quercus berberidifolia","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763263,38.529162,2010.0702,1,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7646387,38.52885582,2014.0107,1,"Quercus gambelii_macrocarpa","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"SHIEL",-121.7645544,38.52880815,2014.0108,1,"Quercus gambelii","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.7644287,38.52874378,2012.0728,2,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763567,38.528775,2011.0146,2,"Quercus virginiana","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763583,38.528841,2011.0146,3,"Quercus virginiana","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763348,38.529242,2016.0069,1,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.76333,38.529257,2016.0069,2,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763341,38.529275,2016.0069,3,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763323,38.529293,2016.0069,4,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763298,38.529266,2016.0069,5,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763291,38.529289,2016.0069,6,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763895,38.529659,2016.0069,8,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763874,38.529644,2016.0069,9,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763839,38.529643,2016.0069,10,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763809,38.529633,2016.0069,11,"Quercus john-tuckeri","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763763,38.529626,2012.0728,3,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763733,38.529612,2012.0728,4,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763722,38.529633,2012.0728,5,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763698,38.529645,2012.0728,6,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763671,38.529633,2012.0728,7,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763638,38.52964,2012.0728,8,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SHIEL",-121.763606,38.529628,2012.0728,9,"Quercus turbinella","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SOAF",-121.761078,38.529419,1968.9032,27,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"SOAF",-121.761063,38.529599,1968.9032,28,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"1",-121.762677,38.529599,1964.0371,10,"Quercus robur","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"19",-121.763022,38.529618,1964.0371,11,"Quercus robur","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"19",-121.763084,38.529616,1964.0371,12,"Quercus robur","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SWUS-MEXI",-121.756522,38.53254955,1933.9041,34,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"SWUS-MEXI",-121.7562091,38.53266955,1933.9041,35,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"TEACH",-121.7619224,38.53002177,1977.0021,1,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"TEACH",-121.7619246,38.52999266,1977.0021,2,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"TEACH",-121.7619101,38.52995282,1977.0021,3,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"TEACH",-121.7619014,38.52993687,1977.0021,4,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"TEACH",-121.7619054,38.52997642,1977.0021,5,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"TEACH",-121.7619828,38.53003864,1977.0021,6,"Quercus phillyreoides","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"VALL",-121.7524138,38.53374626,1933.9041,53,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7524804,38.53378792,1933.9041,54,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7532018,38.53330847,1933.9041,55,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7531578,38.5333353,1933.9041,56,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7531222,38.53339781,1933.9041,57,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7530257,38.53339074,1933.9041,58,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7529614,38.53341992,1933.9041,59,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7529345,38.53344257,1933.9041,60,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7525642,38.5336307,1933.9041,61,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7525299,38.53365003,1933.9041,62,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7535696,38.53304028,1933.9041,63,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.752878,38.53352201,1933.9041,64,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7528073,38.53354683,1933.9041,65,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"VALL",-121.7523041,38.53380611,1956.0054,1,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"VALL",-121.7523476,38.5338018,1956.0054,2,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"VALL",-121.7523579,38.53385008,1956.0054,3,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"VALL",-121.7523811,38.53383255,1956.0054,4,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"VALL",-121.7523118,38.53382417,1956.0054,5,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"VALL",-121.752326,38.53387367,1956.0054,6,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"WALN",-121.7571978,38.52996701,1933.9041,15,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.7573328,38.52975448,1933.9041,16,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.7581382,38.53109114,1933.9041,41,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.757977,38.530744,1933.9041,42,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.7580559,38.53102424,1933.9041,43,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.757803,38.53116997,1933.9041,44,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"WALN",-121.7573082,38.52977246,2003.9029,1,"Quercus suber","Inspected",1,FALSE,FALSE,FALSE,TRUE,"cerris_oak",TRUE
"YOLO",-121.761697,38.52854016,1933.9041,50,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.761727,38.528734,1974.0008,1,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7615789,38.52882412,1974.0008,2,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7615443,38.52884656,1974.0008,3,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7614849,38.52881706,1974.0008,4,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7615381,38.52881305,1974.0008,5,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7615661,38.52878208,1974.0008,6,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.761554,38.52875762,1974.0008,7,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7613048,38.52906821,1974.0008,8,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7613174,38.52904188,1974.0008,9,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7612993,38.52901521,1974.0008,10,"Quercus_macdonaldii","Inspected",1,FALSE,FALSE,FALSE,FALSE,NA,TRUE
"YOLO",-121.7619448,38.52844099,1974.011,1,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.761901,38.52848429,1974.011,2,"Quercus lobata","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7613341,38.52897738,1976.0022,1,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7613273,38.52891476,1976.0022,2,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7613034,38.52896194,1976.0022,3,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7613099,38.52899106,1976.0022,4,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7612929,38.52901144,1976.0022,5,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7612861,38.52899266,1976.0022,6,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7613144,38.52900233,1976.0022,7,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.761337,38.529011,1976.0022,8,"Quercus turbinella","Inspected",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.7618654,38.52845731,1982.9107,1,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.7617434,38.52846776,1982.9107,2,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.7617388,38.52868441,1982.9107,3,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.7616173,38.5287539,1982.9107,4,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.7613644,38.52900216,1982.9107,5,"Quercus agrifolia","Inspected",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.762309,38.528206,2020.0001,1,"Quercus lobata","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.762618,38.528012,2020.0001,2,"Quercus lobata","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.762459,38.528185,2020.0001,3,"Quercus lobata","Planted",1,FALSE,TRUE,FALSE,FALSE,"white_oak",TRUE
"YOLO",-121.762231,38.528239,2018.1184,1,"Quercus agrifolia","Planted",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
"YOLO",-121.762172,38.528253,2019.0163,1,"Quercus agrifolia","Planted",1,TRUE,FALSE,FALSE,FALSE,"red_oak",TRUE
