Ind1,Ind2,dist,relate_coef
UHA-0383,UHA-0399,0.217488,-0.090366
UHA-0383,UHA-0400,0.0803831,-0.254909
UHA-0383,UHA-0401,0.0936253,0.026622
UHA-0383,UHA-0402,0.0997938,-0.122377
UHA-0383,UHA-0403,0.0910754,-0.145874
UHA-0383,UHA-0404,0.114982,0.034164
UHA-0383,UHA-0405,0.121923,-0.090796
UHA-0383,UHA-0406,0.115072,-0.257855
UHA-0383,UHA-0407,0.108482,-0.22351
UHA-0383,UHA-0408,0.115072,0.170588
UHA-0383,UHA-0409,0.108377,-0.236173
UHA-0383,UHA-0410,0.106373,0.014526
UHA-0383,UHA-0411,0.106674,-0.016514
UHA-0383,UHA-0412,0.105462,0.014526
UHA-0383,UHA-0413,0.0978407,-0.274564
UHA-0383,UHA-0414,0.0859162,0.13049
UHA-0383,UHA-0415,0.0673572,0.006397
UHA-0383,UHA-0416,0.0741793,0.211879
UHA-0383,UHA-0417,0.0638511,-0.012727
UHA-0383,UHA-0418,0.0590914,0.019663
UHA-0383,UHA-0419,0.0995493,-0.038378
UHA-0383,UHA-0420,0.111726,-0.067305
UHA-0383,UHA-0421,0.122237,-0.037151
UHA-0383,UHA-0422,0.133924,0.045887
UHA-0383,UHA-0423,0.137432,0.241123
UHA-0383,UHA-0424,0.146305,-0.116142
UHA-0383,UHA-0425,0.145497,-0.09482
UHA-0383,UHA-0461,0.468071,-0.033484
UHA-0383,UHA-0462,0.478997,-0.099884
UHA-0383,UHA-0463,0.488086,-0.184673
UHA-0383,UHA-0464,0.506208,-0.18024
UHA-0383,UHA-0465,0.503853,-0.250418
UHA-0383,UHA-0466,0.528345,-0.067305
UHA-0383,UHA-0467,0.548486,-0.16293
UHA-0383,UHA-0468,0.563139,-0.252866
UHA-0383,UHA-0469,0.542271,-0.250418
UHA-0383,UHA-0470,0.541229,-0.236173
UHA-0383,UHA-0471,0.527493,-0.274564
UHA-0383,UHA-0472,0.560087,-0.16293
UHA-0383,UHA-0473,0.559749,-0.22351
UHA-0383,UHA-0474,0.516921,-0.088987
UHA-0383,UHA-0475,0.523525,-0.182551
UHA-0383,UHA-0476,0.732024,-0.095488
UHA-0383,UHA-0477,0.0199181,0.130505
UHA-0383,UHA-0478,0.0193854,0.059033
UHA-0383,UHA-0479,0.023648,-0.061135
UHA-0383,UHA-0480,0.0276281,0.079063
UHA-0383,UHA-0481,0.0335741,-0.257855
UHA-0383,UHA-0482,0.113107,0.269629
UHA-0383,UHA-0483,0.139465,-0.236173
UHA-0383,UHA-0485,0.160178,0.048289
UHA-0383,UHA-0486,0.158858,-0.184673
UHA-0383,UHA-0487,0.212004,0.04787
UHA-0383,UHA-0488,0.2087,-0.070609
UHA-0383,UHA-0490,0.188671,-0.008043
UHA-0383,UHA-0491,0.184141,-0.050066
UHA-0383,UHA-0492,0.146872,0.090056
UHA-0383,UHA-0493,0.095605,-0.080401
UHA-0383,UHA-0494,0.16073,0.048289
UHA-0383,UHA-0495,0.158104,-0.184673
UHA-0383,UHA-0496,0.186188,-0.14899
UHA-0383,UHA-0497,0.181338,0.086846
UHA-0383,UHA-0499,0.42345,-0.228167
UHA-0383,UHA-0500,0.428363,0.130627
UHA-0383,UHA-0501,0.427588,-0.035626
UHA-0383,UHA-0502,0.427911,0.070932
UHA-0383,UHA-0503,0.43452,-0.066743
UHA-0383,UHA-0504,0.488103,-0.236173
UHA-0383,UHA-0505,0.400057,-0.141696
UHA-0383,UHA-0506,0.401753,0.018074
UHA-0383,UHA-0507,0.405713,0.134699
UHA-0383,UHA-0508,0.121956,-0.184673
UHA-0383,UHA-0509,0.114938,-0.214475
UHA-0383,UHA-0510,0.113371,-0.236173
UHA-0383,UHA-0511,0.121303,-0.121728
UHA-0383,UHA-0512,0.136642,-0.129255
UHA-0383,UHA-0513,0.0824633,-0.149134
UHA-0383,UHA-0514,0.0734527,0.197252
UHA-0383,UHA-0515,0.0749375,-0.008043
UHA-0383,UHA-0516,0.0726024,0.193871
UHA-0383,UHA-0517,0.0767991,-0.090366
UHA-0383,UHA-0518,0.0727457,-0.274564
UHA-0383,UHA-0519,0.126534,-0.029347
UHA-0383,UHA-0520,0.114326,-0.145874
UHA-0383,UHA-0521,0.110523,-0.236173
UHA-0383,UHA-0522,0.108613,0.045857
UHA-0383,UHA-0523,0.108008,-0.274564
UHA-0383,UHA-0524,0.0918569,0.029075
UHA-0383,UHA-0525,0.08697,0.087708
UHA-0383,UHA-0526,0.0878012,-0.254065
UHA-0383,UHA-0527,0.665362,-0.257393
UHA-0383,UHA-0528,0.672033,-0.257393
UHA-0384,UHA-0385,0.00475625,0.154787
UHA-0384,UHA-0386,0.0203445,0.141105
UHA-0384,UHA-0387,0.00549314,0.392946
UHA-0384,UHA-0388,0.0147076,0.267147
UHA-0384,UHA-0389,0.0153314,0.476026
UHA-0384,UHA-0390,0.0280501,0.485585
UHA-0384,UHA-0391,0.0266171,0.358094
UHA-0384,UHA-0392,0.0427067,0.105759
UHA-0384,UHA-0393,0.0470741,0.084137
UHA-0384,UHA-0394,0.0778182,-0.024241
UHA-0384,UHA-0395,0.0814935,-0.039359
UHA-0384,UHA-0396,0.0878289,0.115008
UHA-0384,UHA-0397,0.082217,0.155121
UHA-0384,UHA-0398,0.101598,-0.114463
UHA-0384,UHA-0399,0.215843,-0.114453
UHA-0384,UHA-0400,0.0885369,-0.150421
UHA-0384,UHA-0401,0.10174,-0.091391
UHA-0384,UHA-0402,0.108237,0.191341
UHA-0384,UHA-0403,0.0992165,-0.039967
UHA-0384,UHA-0404,0.123371,0.086862
UHA-0384,UHA-0405,0.129614,-0.060841
UHA-0384,UHA-0406,0.122463,0.041905
UHA-0384,UHA-0407,0.11615,0.092682
UHA-0384,UHA-0408,0.122463,0.250488
UHA-0384,UHA-0409,0.115858,-0.112783
UHA-0384,UHA-0410,0.113625,0.10373
UHA-0384,UHA-0411,0.114545,0.093639
UHA-0384,UHA-0412,0.113046,0.10373
UHA-0384,UHA-0413,0.105152,0.025304
UHA-0384,UHA-0414,0.0935299,0.168065
UHA-0384,UHA-0415,0.0748892,0.042671
UHA-0384,UHA-0416,0.0809693,0.096794
UHA-0384,UHA-0417,0.0707914,0.097509
UHA-0384,UHA-0418,0.0651941,0.137491
UHA-0384,UHA-0419,0.105535,0.127236
UHA-0384,UHA-0420,0.118229,-0.100879
UHA-0384,UHA-0421,0.12899,-0.01531
UHA-0384,UHA-0422,0.140855,-0.050418
UHA-0384,UHA-0423,0.144506,0.150426
UHA-0384,UHA-0424,0.152769,-0.133514
UHA-0384,UHA-0425,0.151528,-0.158975
UHA-0384,UHA-0461,0.477701,-0.197381
UHA-0384,UHA-0462,0.488643,-0.202461
UHA-0384,UHA-0463,0.497741,-0.056153
UHA-0384,UHA-0464,0.515873,0.114856
UHA-0384,UHA-0465,0.513535,-0.055223
UHA-0384,UHA-0466,0.538044,-0.090972
UHA-0384,UHA-0467,0.558193,-0.133405
UHA-0384,UHA-0468,0.572845,-0.199804
UHA-0384,UHA-0469,0.55196,-0.047511
UHA-0384,UHA-0470,0.550909,-0.031206
UHA-0384,UHA-0471,0.537141,0.120271
UHA-0384,UHA-0472,0.569769,-0.011975
UHA-0384,UHA-0473,0.569428,-0.011866
UHA-0384,UHA-0474,0.526491,-0.005756
UHA-0384,UHA-0475,0.533065,-0.011975
UHA-0384,UHA-0476,0.732552,-0.213726
UHA-0384,UHA-0477,0.0286069,0.06317
UHA-0384,UHA-0478,0.0274466,0.213255
UHA-0384,UHA-0479,0.0314527,0.19982
UHA-0384,UHA-0480,0.0331637,0.186423
UHA-0384,UHA-0481,0.0393362,-0.067185
UHA-0384,UHA-0482,0.11437,0.211249
UHA-0384,UHA-0483,0.139992,-0.246731
UHA-0384,UHA-0485,0.158766,0.287673
UHA-0384,UHA-0486,0.157755,-0.133405
UHA-0384,UHA-0487,0.211049,0.078817
UHA-0384,UHA-0488,0.207814,-0.112037
UHA-0384,UHA-0490,0.187645,0.121388
UHA-0384,UHA-0491,0.183243,0.102492
UHA-0384,UHA-0492,0.150103,0.121748
UHA-0384,UHA-0493,0.0987829,0.287673
UHA-0384,UHA-0494,0.159199,0.175642
UHA-0384,UHA-0495,0.15699,-0.133405
UHA-0384,UHA-0496,0.18312,0.232253
UHA-0384,UHA-0497,0.177375,0.291603
UHA-0384,UHA-0499,0.432556,0.027596
UHA-0384,UHA-0500,0.437448,0.274345
UHA-0384,UHA-0501,0.436663,0.148498
UHA-0384,UHA-0502,0.436949,0.244509
UHA-0384,UHA-0503,0.443542,0.307685
UHA-0384,UHA-0504,0.496565,0.032395
UHA-0384,UHA-0505,0.408693,0.12355
UHA-0384,UHA-0506,0.410458,0.193969
UHA-0384,UHA-0507,0.414493,0.087275
UHA-0384,UHA-0508,0.126927,-0.072075
UHA-0384,UHA-0509,0.120121,-0.057643
UHA-0384,UHA-0510,0.118606,-0.147817
UHA-0384,UHA-0511,0.12667,-0.109504
UHA-0384,UHA-0512,0.142631,-0.058306
UHA-0384,UHA-0513,0.0896277,0.160096
UHA-0384,UHA-0514,0.0809707,0.075317
UHA-0384,UHA-0515,0.0824504,0.028378
UHA-0384,UHA-0516,0.0821526,-0.035341
UHA-0384,UHA-0517,0.0860609,-0.114453
UHA-0384,UHA-0518,0.0819792,-0.153611
UHA-0384,UHA-0519,0.134955,0.133801
UHA-0384,UHA-0520,0.122222,-0.021889
UHA-0384,UHA-0521,0.117901,-0.046505
UHA-0384,UHA-0522,0.116193,0.132185
UHA-0384,UHA-0523,0.115266,0.025304
UHA-0384,UHA-0524,0.100046,-0.102615
UHA-0384,UHA-0525,0.0948916,0.168065
UHA-0384,UHA-0526,0.0961939,-0.156836
UHA-0384,UHA-0527,0.664253,-0.203965
UHA-0384,UHA-0528,0.671063,-0.203965
UHA-0385,UHA-0386,0.0220164,0.055146
UHA-0385,UHA-0387,0.0102425,0.410038
UHA-0385,UHA-0388,0.0189723,0.087683
UHA-0385,UHA-0389,0.0157873,0.047159
UHA-0385,UHA-0390,0.0294263,0.120378
UHA-0385,UHA-0391,0.0264735,0.217016
UHA-0385,UHA-0392,0.0404996,0.056154
UHA-0385,UHA-0393,0.0442686,0.243415
UHA-0385,UHA-0394,0.0769655,0.037845
UHA-0385,UHA-0395,0.0807694,-0.039359
UHA-0385,UHA-0396,0.0869786,-0.060603
UHA-0385,UHA-0397,0.0816804,-0.044626
UHA-0385,UHA-0398,0.100492,-0.118861
UHA-0385,UHA-0399,0.211205,-0.201353
UHA-0385,UHA-0400,0.0858754,-0.20077
UHA-0385,UHA-0401,0.0990224,-0.072727
UHA-0385,UHA-0402,0.105759,-0.049904
UHA-0385,UHA-0403,0.0965227,-0.190804
UHA-0385,UHA-0404,0.120829,-0.048627
UHA-0385,UHA-0405,0.126579,-0.044093
UHA-0385,UHA-0406,0.119264,-0.203522
UHA-0385,UHA-0407,0.113119,-0.219001
UHA-0385,UHA-0408,0.119264,0.216853
UHA-0385,UHA-0409,0.112718,-0.116895
UHA-0385,UHA-0410,0.110362,0.136933
UHA-0385,UHA-0411,0.111643,-0.133405
UHA-0385,UHA-0412,0.109968,0.136933
UHA-0385,UHA-0413,0.101934,-0.180256
UHA-0385,UHA-0414,0.0905039,0.200464
UHA-0385,UHA-0415,0.0718657,0.206789
UHA-0385,UHA-0416,0.0775419,0.091804
UHA-0385,UHA-0417,0.0674681,-0.04603
UHA-0385,UHA-0418,0.0615257,0.037758
UHA-0385,UHA-0419,0.101726,0.104856
UHA-0385,UHA-0420,0.114607,-0.183266
UHA-0385,UHA-0421,0.125466,-0.027966
UHA-0385,UHA-0422,0.137402,0.126762
UHA-0385,UHA-0423,0.141119,0.011744
UHA-0385,UHA-0424,0.1491,-0.166025
UHA-0385,UHA-0425,0.147691,-0.178934
UHA-0385,UHA-0461,0.477994,-0.247572
UHA-0385,UHA-0462,0.488873,-0.223959
UHA-0385,UHA-0463,0.49793,-0.225253
UHA-0385,UHA-0464,0.516013,-0.196633
UHA-0385,UHA-0465,0.513589,-0.236903
UHA-0385,UHA-0466,0.537966,-0.143199
UHA-0385,UHA-0467,0.558036,-0.199683
UHA-0385,UHA-0468,0.572697,-0.285574
UHA-0385,UHA-0469,0.551962,-0.236903
UHA-0385,UHA-0470,0.550974,0.002088
UHA-0385,UHA-0471,0.537361,-0.171705
UHA-0385,UHA-0472,0.569815,-0.246731
UHA-0385,UHA-0473,0.569495,-0.219001
UHA-0385,UHA-0474,0.526975,-0.180147
UHA-0385,UHA-0475,0.53363,-0.265405
UHA-0385,UHA-0476,0.727796,-0.15427
UHA-0385,UHA-0477,0.0268682,0.210537
UHA-0385,UHA-0478,0.0252585,0.184414
UHA-0385,UHA-0479,0.0289856,0.1399
UHA-0385,UHA-0480,0.0295511,0.169866
UHA-0385,UHA-0481,0.035718,-0.226348
UHA-0385,UHA-0482,0.109639,0.115266
UHA-0385,UHA-0483,0.135236,-0.22967
UHA-0385,UHA-0485,0.154096,-0.045261
UHA-0385,UHA-0486,0.153058,-0.133405
UHA-0385,UHA-0487,0.206346,0.04087
UHA-0385,UHA-0488,0.203106,-0.034171
UHA-0385,UHA-0490,0.182946,0.089497
UHA-0385,UHA-0491,0.178534,0.089497
UHA-0385,UHA-0492,0.145562,0.058052
UHA-0385,UHA-0493,0.0942611,0.076448
UHA-0385,UHA-0494,0.154541,0.082999
UHA-0385,UHA-0495,0.152294,-0.133405
UHA-0385,UHA-0496,0.178692,0.04101
UHA-0385,UHA-0497,0.173143,0.066585
UHA-0385,UHA-0499,0.430621,-0.135075
UHA-0385,UHA-0500,0.435486,0.122852
UHA-0385,UHA-0501,0.43469,0.039394
UHA-0385,UHA-0502,0.434929,0.011648
UHA-0385,UHA-0503,0.441505,0.228671
UHA-0385,UHA-0504,0.493971,-0.222644
UHA-0385,UHA-0505,0.406258,-0.133858
UHA-0385,UHA-0506,0.408088,0.096424
UHA-0385,UHA-0507,0.412196,0.085141
UHA-0385,UHA-0508,0.12277,-0.225253
UHA-0385,UHA-0509,0.11603,-0.06176
UHA-0385,UHA-0510,0.114532,-0.183266
UHA-0385,UHA-0511,0.122628,-0.196633
UHA-0385,UHA-0512,0.138784,-0.066437
UHA-0385,UHA-0513,0.086362,0.034846
UHA-0385,UHA-0514,0.0779198,0.071703
UHA-0385,UHA-0515,0.0793925,0.193412
UHA-0385,UHA-0516,0.0811328,-0.042161
UHA-0385,UHA-0517,0.0844989,-0.201353
UHA-0385,UHA-0518,0.0803865,-0.259271
UHA-0385,UHA-0519,0.132425,-0.092557
UHA-0385,UHA-0520,0.119325,-0.171705
UHA-0385,UHA-0521,0.1147,-0.183266
UHA-0385,UHA-0522,0.113109,0.166203
UHA-0385,UHA-0523,0.112004,-0.180256
UHA-0385,UHA-0524,0.0973845,-0.07571
UHA-0385,UHA-0525,0.0920553,0.200464
UHA-0385,UHA-0526,0.093697,-0.236218
UHA-0385,UHA-0527,0.659573,-0.290419
UHA-0385,UHA-0528,0.666372,-0.290419
UHA-0386,UHA-0387,0.0193011,0.324918
UHA-0386,UHA-0388,0.028146,0.152367
UHA-0386,UHA-0389,0.0355119,0.168318
UHA-0386,UHA-0390,0.0471262,0.208314
UHA-0386,UHA-0391,0.0468615,0.032883
UHA-0386,UHA-0392,0.031744,0.303712
UHA-0386,UHA-0393,0.0384134,0.091868
UHA-0386,UHA-0394,0.0602936,0.06512
UHA-0386,UHA-0395,0.0636068,-0.015009
UHA-0386,UHA-0396,0.070162,-0.154336
UHA-0386,UHA-0397,0.0639058,-0.175589
UHA-0386,UHA-0398,0.0844196,-0.207017
UHA-0386,UHA-0399,0.225825,-0.108521
UHA-0386,UHA-0400,0.0769695,-0.247671
UHA-0386,UHA-0401,0.0901369,-0.157853
UHA-0386,UHA-0402,0.0954978,-0.238262
UHA-0386,UHA-0403,0.0875559,-0.266724
UHA-0386,UHA-0404,0.1107,0.27663
UHA-0386,UHA-0405,0.119079,-0.13961
UHA-0386,UHA-0406,0.112852,-0.163146
UHA-0386,UHA-0407,0.10578,-0.199579
UHA-0386,UHA-0408,0.112852,0.238588
UHA-0386,UHA-0409,0.10604,-0.143105
UHA-0386,UHA-0410,0.104483,0.086685
UHA-0386,UHA-0411,0.103579,-0.15899
UHA-0386,UHA-0412,0.102953,0.086685
UHA-0386,UHA-0413,0.0959244,0.02297
UHA-0386,UHA-0414,0.0835613,0.106022
UHA-0386,UHA-0415,0.0654847,0.135049
UHA-0386,UHA-0416,0.0735415,0.033689
UHA-0386,UHA-0417,0.0631769,0.135049
UHA-0386,UHA-0418,0.0599623,0.3076
UHA-0386,UHA-0419,0.0998605,0.388168
UHA-0386,UHA-0420,0.111092,-0.230353
UHA-0386,UHA-0421,0.121102,0.031753
UHA-0386,UHA-0422,0.132407,0.240234
UHA-0386,UHA-0423,0.135644,0.265874
UHA-0386,UHA-0424,0.145505,-0.251559
UHA-0386,UHA-0425,0.145389,-0.260375
UHA-0386,UHA-0461,0.45776,-0.067839
UHA-0386,UHA-0462,0.468756,0.004794
UHA-0386,UHA-0463,0.477892,-0.220935
UHA-0386,UHA-0464,0.496071,-0.243125
UHA-0386,UHA-0465,0.493822,-0.243125
UHA-0386,UHA-0466,0.518479,-0.156859
UHA-0386,UHA-0467,0.538722,-0.245879
UHA-0386,UHA-0468,0.553362,-0.260375
UHA-0386,UHA-0469,0.532302,-0.243125
UHA-0386,UHA-0470,0.531181,-0.230353
UHA-0386,UHA-0471,0.51726,-0.179476
UHA-0386,UHA-0472,0.550061,-0.245879
UHA-0386,UHA-0473,0.549697,-0.266724
UHA-0386,UHA-0474,0.506397,-0.250393
UHA-0386,UHA-0475,0.512919,-0.266724
UHA-0386,UHA-0476,0.738105,-0.003075
UHA-0386,UHA-0477,0.018586,-0.019047
UHA-0386,UHA-0478,0.019897,0.303712
UHA-0386,UHA-0479,0.0238992,0.215903
UHA-0386,UHA-0480,0.0312693,0.25744
UHA-0386,UHA-0481,0.0362867,-0.250393
UHA-0386,UHA-0482,0.11915,0.00462
UHA-0386,UHA-0483,0.146079,-0.129534
UHA-0386,UHA-0485,0.168438,0.10826
UHA-0386,UHA-0486,0.166866,-0.245879
UHA-0386,UHA-0487,0.219767,0.008101
UHA-0386,UHA-0488,0.216408,-0.220935
UHA-0386,UHA-0490,0.196539,0.183233
UHA-0386,UHA-0491,0.191909,0.073279
UHA-0386,UHA-0492,0.150553,0.255779
UHA-0386,UHA-0493,0.099734,0.230285
UHA-0386,UHA-0494,0.169085,0.058363
UHA-0386,UHA-0495,0.166123,-0.245879
UHA-0386,UHA-0496,0.19565,0.160067
UHA-0386,UHA-0497,0.191397,0.282796
UHA-0386,UHA-0499,0.416876,0.050943
UHA-0386,UHA-0500,0.421847,0.221698
UHA-0386,UHA-0501,0.421097,0.041045
UHA-0386,UHA-0502,0.421525,0.304772
UHA-0386,UHA-0503,0.428173,0.371167
UHA-0386,UHA-0504,0.483107,-0.164311
UHA-0386,UHA-0505,0.394699,-0.226795
UHA-0386,UHA-0506,0.396229,0.283608
UHA-0386,UHA-0507,0.400006,0.152367
UHA-0386,UHA-0508,0.123552,-0.032961
UHA-0386,UHA-0509,0.11629,-0.136756
UHA-0386,UHA-0510,0.114664,-0.108328
UHA-0386,UHA-0511,0.122342,-0.121101
UHA-0386,UHA-0512,0.136651,-0.071756
UHA-0386,UHA-0513,0.0810145,0.132063
UHA-0386,UHA-0514,0.0714841,0.006134
UHA-0386,UHA-0515,0.0729515,0.120937
UHA-0386,UHA-0516,0.064987,0.030248
UHA-0386,UHA-0517,0.0703939,-0.108521
UHA-0386,UHA-0518,0.06649,-0.056249
UHA-0386,UHA-0519,0.12211,0.230285
UHA-0386,UHA-0520,0.111121,-0.266724
UHA-0386,UHA-0521,0.108364,-0.143105
UHA-0386,UHA-0522,0.106084,0.115645
UHA-0386,UHA-0523,0.106093,0.02297
UHA-0386,UHA-0524,0.0882239,-0.173279
UHA-0386,UHA-0525,0.0839726,0.106022
UHA-0386,UHA-0526,0.0837433,-0.246172
UHA-0386,UHA-0527,0.673013,-0.10908
UHA-0386,UHA-0528,0.679558,-0.10908
UHA-0387,UHA-0388,0.0106357,0.39501
UHA-0387,UHA-0389,0.0169528,0.216112
UHA-0387,UHA-0390,0.0278253,0.5232
UHA-0387,UHA-0391,0.0281956,0.315575
UHA-0387,UHA-0392,0.0454061,0.239011
UHA-0387,UHA-0393,0.0503724,0.080659
UHA-0387,UHA-0394,0.0787527,0.078892
UHA-0387,UHA-0395,0.0822649,0.228733
UHA-0387,UHA-0396,0.0887209,-0.106873
UHA-0387,UHA-0397,0.0827704,-0.039808
UHA-0387,UHA-0398,0.102742,-0.165265
UHA-0387,UHA-0399,0.221279,-0.201353
UHA-0387,UHA-0400,0.0914926,-0.180803
UHA-0387,UHA-0401,0.104731,-0.169875
UHA-0387,UHA-0402,0.110941,0.141626
UHA-0387,UHA-0403,0.102185,-0.171491
UHA-0387,UHA-0404,0.126127,0.13423
UHA-0387,UHA-0405,0.132933,-0.207302
UHA-0387,UHA-0406,0.125982,-0.201384
UHA-0387,UHA-0407,0.119482,-0.265405
UHA-0387,UHA-0408,0.125982,0.217592
UHA-0387,UHA-0409,0.119316,-0.163299
UHA-0387,UHA-0410,0.117228,0.241424
UHA-0387,UHA-0411,0.11773,-0.246731
UHA-0387,UHA-0412,0.116435,0.241424
UHA-0387,UHA-0413,0.108714,-0.05641
UHA-0387,UHA-0414,0.0968904,0.143179
UHA-0387,UHA-0415,0.0782921,0.249612
UHA-0387,UHA-0416,0.0848134,0.156228
UHA-0387,UHA-0417,0.0745432,0.043559
UHA-0387,UHA-0418,0.0693479,0.240582
UHA-0387,UHA-0419,0.109785,0.290988
UHA-0387,UHA-0420,0.122247,-0.181129
UHA-0387,UHA-0421,0.132884,0.047339
UHA-0387,UHA-0422,0.144655,0.074911
UHA-0387,UHA-0423,0.148225,0.139813
UHA-0387,UHA-0424,0.156819,0.040527
UHA-0387,UHA-0425,0.15578,0.006363
UHA-0387,UHA-0461,0.477016,-0.181201
UHA-0387,UHA-0462,0.488028,-0.135915
UHA-0387,UHA-0463,0.497172,-0.158975
UHA-0387,UHA-0464,0.51536,-0.176666
UHA-0387,UHA-0465,0.51312,-0.216936
UHA-0387,UHA-0466,0.537779,-0.117609
UHA-0387,UHA-0467,0.558017,-0.180453
UHA-0387,UHA-0468,0.572658,-0.239304
UHA-0387,UHA-0469,0.551603,-0.216936
UHA-0387,UHA-0470,0.550478,-0.142649
UHA-0387,UHA-0471,0.536533,-0.218109
UHA-0387,UHA-0472,0.569359,-0.133405
UHA-0387,UHA-0473,0.568993,-0.199034
UHA-0387,UHA-0474,0.52558,-0.136803
UHA-0387,UHA-0475,0.532062,-0.15263
UHA-0387,UHA-0476,0.738035,-0.052662
UHA-0387,UHA-0477,0.0310602,0.170346
UHA-0387,UHA-0478,0.0303877,0.367271
UHA-0387,UHA-0479,0.0345875,0.453045
UHA-0387,UHA-0480,0.0374228,0.207399
UHA-0387,UHA-0481,0.0435496,-0.22421
UHA-0387,UHA-0482,0.119784,0.144373
UHA-0387,UHA-0483,0.145463,-0.107961
UHA-0387,UHA-0485,0.164225,0.064429
UHA-0387,UHA-0486,0.16323,-0.180453
UHA-0387,UHA-0487,0.216528,0.003606
UHA-0387,UHA-0488,0.213296,-0.111637
UHA-0387,UHA-0490,0.193122,0.136059
UHA-0387,UHA-0491,0.188725,0.028937
UHA-0387,UHA-0492,0.155234,0.038109
UHA-0387,UHA-0493,0.103901,0.186138
UHA-0387,UHA-0494,0.16465,0.144147
UHA-0387,UHA-0495,0.162465,-0.180453
UHA-0387,UHA-0496,0.188384,0.122125
UHA-0387,UHA-0497,0.18246,0.072798
UHA-0387,UHA-0499,0.434469,-0.135075
UHA-0387,UHA-0500,0.439392,0.221382
UHA-0387,UHA-0501,0.438621,0.149084
UHA-0387,UHA-0502,0.438961,0.254764
UHA-0387,UHA-0503,0.445576,0.393572
UHA-0387,UHA-0504,0.499254,-0.222644
UHA-0387,UHA-0505,0.411201,-0.113891
UHA-0387,UHA-0506,0.412889,0.345652
UHA-0387,UHA-0507,0.416839,0.21321
UHA-0387,UHA-0508,0.131579,-0.058914
UHA-0387,UHA-0509,0.124696,-0.081861
UHA-0387,UHA-0510,0.123162,-0.05942
UHA-0387,UHA-0511,0.131181,-0.054957
UHA-0387,UHA-0512,0.146898,-0.18021
UHA-0387,UHA-0513,0.09327,0.312185
UHA-0387,UHA-0514,0.0843875,0.156228
UHA-0387,UHA-0515,0.0858715,0.236236
UHA-0387,UHA-0516,0.0832599,-0.023098
UHA-0387,UHA-0517,0.0877726,-0.201353
UHA-0387,UHA-0518,0.0837405,-0.305675
UHA-0387,UHA-0519,0.137681,0.0903
UHA-0387,UHA-0520,0.125389,-0.151739
UHA-0387,UHA-0521,0.121427,-0.163299
UHA-0387,UHA-0522,0.119585,0.270695
UHA-0387,UHA-0523,0.118866,-0.05641
UHA-0387,UHA-0524,0.102975,-0.18626
UHA-0387,UHA-0525,0.0980323,0.143179
UHA-0387,UHA-0526,0.0989438,-0.212457
UHA-0387,UHA-0527,0.669715,-0.222865
UHA-0387,UHA-0528,0.676534,-0.222865
UHA-0388,UHA-0389,0.015747,0.303368
UHA-0388,UHA-0390,0.0211503,0.378272
UHA-0388,UHA-0391,0.0248108,0.237702
UHA-0388,UHA-0392,0.0559917,0.224581
UHA-0388,UHA-0393,0.0610074,0.22985
UHA-0388,UHA-0394,0.0883685,0.220616
UHA-0388,UHA-0395,0.0917363,-0.085139
UHA-0388,UHA-0396,0.0982722,-0.085433
UHA-0388,UHA-0397,0.0920504,-0.006123
UHA-0388,UHA-0398,0.11246,-0.24908
UHA-0388,UHA-0399,0.226862,-0.087247
UHA-0388,UHA-0400,0.102097,-0.134052
UHA-0388,UHA-0401,0.115338,-0.215439
UHA-0388,UHA-0402,0.121483,-0.189027
UHA-0388,UHA-0403,0.112789,-0.156552
UHA-0388,UHA-0404,0.136679,0.312379
UHA-0388,UHA-0405,0.143568,-0.117556
UHA-0388,UHA-0406,0.136611,-0.154633
UHA-0388,UHA-0407,0.130117,-0.24203
UHA-0388,UHA-0408,0.136611,0.390806
UHA-0388,UHA-0409,0.129949,-0.182919
UHA-0388,UHA-0410,0.127847,0.241581
UHA-0388,UHA-0411,0.128359,-0.200659
UHA-0388,UHA-0412,0.12707,0.241581
UHA-0388,UHA-0413,0.119338,-0.050827
UHA-0388,UHA-0414,0.107526,0.373842
UHA-0388,UHA-0415,0.0889258,0.188595
UHA-0388,UHA-0416,0.0953772,0.316005
UHA-0388,UHA-0417,0.0851286,0.25582
UHA-0388,UHA-0418,0.0797832,0.23437
UHA-0388,UHA-0419,0.120175,0.458629
UHA-0388,UHA-0420,0.132756,-0.221398
UHA-0388,UHA-0421,0.14344,-0.155878
UHA-0388,UHA-0422,0.155239,0.156071
UHA-0388,UHA-0423,0.158827,0.143162
UHA-0388,UHA-0424,0.167318,0.066048
UHA-0388,UHA-0425,0.166172,0.051354
UHA-0388,UHA-0461,0.484529,-0.033809
UHA-0388,UHA-0462,0.495635,-0.177122
UHA-0388,UHA-0463,0.504838,-0.146498
UHA-0388,UHA-0464,0.523096,-0.171245
UHA-0388,UHA-0465,0.520987,-0.045714
UHA-0388,UHA-0466,0.545834,-0.139924
UHA-0388,UHA-0467,0.566179,-0.134381
UHA-0388,UHA-0468,0.580804,-0.024464
UHA-0388,UHA-0469,0.559537,-0.089644
UHA-0388,UHA-0470,0.558317,-0.182919
UHA-0388,UHA-0471,0.544139,-0.09408
UHA-0388,UHA-0472,0.577223,-0.199804
UHA-0388,UHA-0473,0.576825,-0.179239
UHA-0388,UHA-0474,0.532766,-0.183555
UHA-0388,UHA-0475,0.539112,-0.219203
UHA-0388,UHA-0476,0.745226,-0.113308
